created_at,word,language,user_id,translation,status
2024-10-31 19:55:54.483444+00,Überprüfung,German,e42db482-b3fb-4d49-82ac-448f63744dd5,review,learning
2024-12-24 00:08:21.116679+00,Übersicht,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,overview,learning
2025-01-20 02:12:21.149464+00,énfasis,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,emphasis,learning
2024-11-28 04:37:26.310497+00,étudiant,French,c2077ddf-5633-4149-aef9-1fb60a51a9a1,student,learning
2024-10-08 17:59:05.022206+00,única,Spanish,39344461-7e13-4d7f-a025-5dbe38eafbb3,unique,learning
2024-12-03 02:51:26.118367+00,única,Spanish,733578cf-dce4-4101-b3c7-82d697019353,only,learning
2024-08-26 12:36:26.350097+00,Асмон,Russian,cfb5b889-a5ca-4613-b8fe-2f1ab519f6f4,Asmon,learning
2024-10-09 19:01:39.891443+00,Монголии,Russian,85db5d88-12d5-49f7-8793-a0d2f62ac738,Mongolia,learning
2024-09-05 14:16:46.43242+00,Спасибо,Russian,cfb5b889-a5ca-4613-b8fe-2f1ab519f6f4,Thank you,learning
2024-10-09 19:01:09.998524+00,Ученым,Russian,85db5d88-12d5-49f7-8793-a0d2f62ac738,Scholar,learning
2025-02-03 05:27:42.186149+00,ассортимент,Russian,f11139a8-fe1d-4823-b3f1-249a0c17ed67,mix,learning
2024-10-09 19:31:02.230876+00,бакалавра,Russian,85db5d88-12d5-49f7-8793-a0d2f62ac738,bachelor's degree,learning
2025-02-03 05:24:31.862176+00,выделять,Russian,f11139a8-fe1d-4823-b3f1-249a0c17ed67,to carve out,learning
2025-01-26 04:28:53.918417+00,деньги,Russian,733578cf-dce4-4101-b3c7-82d697019353,money,learning
2025-02-11 02:45:50.49557+00,емпатията,Bulgarian,733578cf-dce4-4101-b3c7-82d697019353,the empathy,learning
2025-02-07 02:14:14.634422+00,еталони,Bulgarian,733578cf-dce4-4101-b3c7-82d697019353,benchmarks,learning
2025-02-03 05:26:56.357014+00,жаргона,Russian,f11139a8-fe1d-4823-b3f1-249a0c17ed67,jargon,learning
2025-02-05 11:21:16.55533+00,жилье,Russian,f11139a8-fe1d-4823-b3f1-249a0c17ed67,housing,learning
2025-01-26 04:28:05.822351+00,исполнительный указ,Russian,733578cf-dce4-4101-b3c7-82d697019353,executive order,learning
2024-11-28 04:44:54.271944+00,колега,Bulgarian,733578cf-dce4-4101-b3c7-82d697019353,coworker,learning
2024-10-09 19:33:19.157775+00,короны,Russian,9d697590-7799-4658-820b-85812b1962d6,crowns,learning
2024-08-21 21:38:45.339895+00,мозги,Russian,cfb5b889-a5ca-4613-b8fe-2f1ab519f6f4,brains,learning
2024-08-21 21:51:32.21647+00,мысли,Russian,cfb5b889-a5ca-4613-b8fe-2f1ab519f6f4,thoughts,learning
2024-08-26 12:07:31.737359+00,нет,Russian,cfb5b889-a5ca-4613-b8fe-2f1ab519f6f4,no,learning
2025-02-03 05:31:45.121881+00,огурец,Russian,f11139a8-fe1d-4823-b3f1-249a0c17ed67,cucumber,learning
2025-02-05 13:05:49.214219+00,отвернулась,Russian,f11139a8-fe1d-4823-b3f1-249a0c17ed67,looked away,learning
2024-10-09 19:44:46.220539+00,поездка,Russian,9d697590-7799-4658-820b-85812b1962d6,trip,learning
2024-10-09 19:45:57.51608+00,уроки,Russian,9d697590-7799-4658-820b-85812b1962d6,lessons,learning
2025-02-03 05:29:14.664063+00,языкам,Russian,f11139a8-fe1d-4823-b3f1-249a0c17ed67,languages,learning
2024-12-06 10:29:55.374969+00,أطلق,Arabic,85db5d88-12d5-49f7-8793-a0d2f62ac738,shot,learning
2024-11-05 23:06:21.421306+00,امتحان,Urdu,a88f454d-bb68-4010-9f05-10aed90ed792,exam,learning
2024-12-06 10:30:18.078402+00,امرأة,Arabic,85db5d88-12d5-49f7-8793-a0d2f62ac738,woman,learning
2024-06-28 05:40:17.465539+00,جملے,Urdu,a88f454d-bb68-4010-9f05-10aed90ed792,phrases,learning
2025-01-19 01:20:41.853663+00,طائر,Arabic,85db5d88-12d5-49f7-8793-a0d2f62ac738,bird,learning
2024-06-28 05:40:08.660095+00,مشق,Urdu,a88f454d-bb68-4010-9f05-10aed90ed792,practice,learning
2024-12-06 10:29:14.720958+00,نساء,Arabic,85db5d88-12d5-49f7-8793-a0d2f62ac738,women,learning
2024-08-27 00:24:41.060358+00,அடைய,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to aspire,learning
2024-08-24 18:12:02.803503+00,அப்பா,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,dad,learning
2024-11-29 01:44:14.32106+00,அம்சம்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,aspect,learning
2024-08-18 01:13:33.080602+00,அரியை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Ari,learning
2024-08-18 05:18:49.463726+00,அருமை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,dope,learning
2024-09-13 01:35:31.793085+00,அர்த்தமில்லை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,doesn't make sense,learning
2024-08-02 20:27:13.739823+00,ஆதாரங்கள்,Tamil,dfd280a3-4e3a-43ad-a533-0a714885d572,sources,learning
2024-08-30 19:34:40.325543+00,ஆப்பிள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Apple,learning
2024-08-23 20:38:29.212037+00,ஆர்வமாக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,passionate,learning
2024-09-24 05:34:35.211191+00,ஆறு,Tamil,daadadf1-b842-4a09-9352-5cf4c459c54e,six,learning
2024-08-18 18:12:03.181772+00,ஆலோசனை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,advice,learning
2024-08-18 18:13:42.982515+00,ஆலோசனைகள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,advice,learning
2024-08-18 02:14:10.399809+00,இங்கே,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,here,learning
2024-08-21 15:47:00.309661+00,இது,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,this,learning
2025-01-16 21:04:23.92837+00,இளம்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,younger,learning
2024-09-14 19:49:41.478343+00,உடல்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,body,learning
2025-01-15 19:57:24.529251+00,உண்மை,Tamil,733578cf-dce4-4101-b3c7-82d697019353,truth,learning
2024-10-28 01:26:26.138935+00,உதவி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,help,learning
2024-12-02 22:23:13.739864+00,உதவினர்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,facilitated,learning
2024-08-28 04:20:34.015841+00,உதவுவதற்காக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to help,learning
2024-08-18 08:33:32.981409+00,உத்தி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,strategy,learning
2024-09-15 05:41:29.520792+00,உருவாக்கப்பட்டனர்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,made,learning
2024-08-26 04:34:02.713701+00,உரை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,speech,learning
2024-11-29 02:39:18.789418+00,உரையாடல்களை,Tamil,733578cf-dce4-4101-b3c7-82d697019353,conversations,learning
2024-09-02 01:43:51.856397+00,உறுதி,Tamil,732a92bd-8dec-43d9-83b8-50138871fe4f,ensure,learning
2024-11-27 01:50:11.562514+00,எஞ்சைம்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,enzyme,learning
2024-08-21 15:47:25.033716+00,எடுத்துக்காட்டு,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,example,learning
2024-11-29 06:15:52.526999+00,எதிர்காலம்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,future,learning
2024-09-08 20:08:09.289656+00,எளிது,Tamil,732a92bd-8dec-43d9-83b8-50138871fe4f,easy,learning
2024-08-26 04:34:34.611306+00,ஒபாமா,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Obama,learning
2024-08-22 21:21:08.047327+00,ஒப்பிட,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,unmatched,learning
2024-09-13 01:42:18.531795+00,ஒப்புக்கொள்ளப்படுகிறது,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,is accepted,learning
2024-09-15 04:57:01.275134+00,ஒரு,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,one,learning
2024-08-17 22:34:51.840782+00,ஒரே,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,one,learning
2024-11-29 03:18:46.145389+00,ஒலி,Tamil,733578cf-dce4-4101-b3c7-82d697019353,sound,learning
2024-08-21 04:25:34.388301+00,கடவுள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,God,learning
2024-08-18 03:04:13.095449+00,கடினமாக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,hard,learning
2024-11-29 04:31:45.461106+00,கடுமையாக,Tamil,733578cf-dce4-4101-b3c7-82d697019353,hard,learning
2024-08-28 19:42:17.971887+00,கட்டுரை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,article,learning
2024-09-16 01:30:13.657632+00,கணினி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,computer,learning
2024-09-16 23:08:13.862018+00,கதை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,story,learning
2024-08-18 18:42:12.991831+00,கனவுகள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,dreams,learning
2024-11-29 04:31:56.89067+00,கருத்து,Tamil,733578cf-dce4-4101-b3c7-82d697019353,comment,learning
2024-08-02 20:31:14.680953+00,கலாச்சாரம்,Tamil,dfd280a3-4e3a-43ad-a533-0a714885d572,culture,learning
2024-09-02 22:31:39.699835+00,கவலையாக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,sad,learning
2024-09-11 22:11:51.266811+00,கஷ்டம்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,bad,learning
2024-08-24 18:00:30.769392+00,காகரோசு,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Cockroach,learning
2024-11-29 03:47:29.490193+00,காசி,Tamil,733578cf-dce4-4101-b3c7-82d697019353,cough,learning
2024-09-03 18:37:02.485384+00,காதலிக்கிறேன்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,love,learning
2024-08-18 18:21:21.645891+00,காதலிக்கிறோம்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,love,learning
2024-08-22 18:30:42.719555+00,கால் வைக்கும்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,stepping into,learning
2024-08-23 16:17:05.790689+00,கிடைக்கவில்லை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,not found,learning
2024-09-04 21:53:39.187002+00,கிரெக்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Greg,learning
2024-09-08 23:35:35.044102+00,குதிரை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,horse,learning
2024-09-11 18:52:56.186514+00,குப்பை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,garbage,learning
2024-08-31 21:40:43.080807+00,குளிர்ந்தது,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,cool,learning
2024-08-18 02:41:58.84565+00,குழந்தை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,child,learning
2024-11-29 05:20:58.181154+00,குழப்பமாக,Tamil,733578cf-dce4-4101-b3c7-82d697019353,confused,learning
2024-10-25 05:50:14.478777+00,குழப்பமாக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,confused,learning
2024-08-18 02:36:49.355576+00,குழு,Tamil,732a92bd-8dec-43d9-83b8-50138871fe4f,group,learning
2024-08-02 20:32:14.382446+00,குழு,Tamil,dfd280a3-4e3a-43ad-a533-0a714885d572,group,learning
2024-08-26 03:07:17.396029+00,குழு,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,team,learning
2024-09-24 05:26:36.937703+00,குழுக்களின்,Tamil,daadadf1-b842-4a09-9352-5cf4c459c54e,teams,learning
2024-09-24 05:40:17.547196+00,கூடுதல்,Tamil,3af47d47-e5e5-45a6-9e44-9259daafd045,extra,learning
2024-08-18 02:34:56.341881+00,கூடுதல்,Tamil,732a92bd-8dec-43d9-83b8-50138871fe4f,extra,learning
2024-08-02 20:24:11.826316+00,கூடுதல்,Tamil,dfd280a3-4e3a-43ad-a533-0a714885d572,extra,learning
2024-08-17 22:28:28.568306+00,கூடுதல்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,extra,learning
2024-11-30 03:50:30.164239+00,கேர்னல்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,kernel,learning
2024-08-21 15:49:19.05794+00,கைதிகள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,hostages,learning
2024-08-21 02:28:07.051361+00,கையாளுகிறீர்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,handle,learning
2024-08-18 18:12:24.410259+00,கொலை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,murder,learning
2024-08-21 04:25:19.49007+00,கொல்லி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,killer,learning
2024-09-17 18:39:00.960767+00,சட்ட,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,legal,learning
2024-09-04 21:31:26.414082+00,சந்தேகிக்கிறேன்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,I suspect,learning
2024-08-29 15:57:53.388478+00,சமாளிக்க,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,cope,learning
2024-08-21 04:31:13.451596+00,சமைத்தான்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,cooked,learning
2024-09-08 20:22:28.673048+00,சரி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,correct,learning
2024-11-30 02:32:07.313758+00,சரியானதாக,Tamil,733578cf-dce4-4101-b3c7-82d697019353,right,learning
2024-11-29 01:35:27.714394+00,சரியானது,Tamil,733578cf-dce4-4101-b3c7-82d697019353,Correct,learning
2024-11-30 00:17:14.009174+00,சிக்னல்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,signal,learning
2024-08-18 06:03:38.9283+00,சிரமமாக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,annoying,learning
2024-09-01 20:20:24.946643+00,சிரிக்கிறான்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,he is laughing,learning
2024-09-02 01:10:05.623856+00,சிரிக்கிறாள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,laughing,learning
2024-11-30 03:26:03.363016+00,சிரித்தேன்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,I laughed,learning
2024-08-28 04:43:56.280158+00,சிரித்தேன்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,I laughed,learning
2024-09-01 22:44:05.868056+00,சிரிப்பு,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Laughter,learning
2024-08-26 06:34:35.082729+00,சிறந்த,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,great,learning
2024-08-18 02:14:34.91078+00,சிறந்ததாக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,great,learning
2024-09-04 21:18:35.894809+00,சிறந்தது,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,special,learning
2024-08-26 03:08:09.815554+00,சிறந்தவன்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,great,learning
2024-11-29 02:38:51.934654+00,சிறப்பாக,Tamil,733578cf-dce4-4101-b3c7-82d697019353,better,learning
2024-09-12 16:49:50.62263+00,சிறிய,Tamil,732a92bd-8dec-43d9-83b8-50138871fe4f,small,learning
2024-09-02 03:55:53.728766+00,சுவாரஸ்யமாக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,interesting,learning
2024-11-30 02:50:04.505337+00,செங்க்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,Cenk,learning
2024-11-30 01:08:35.929604+00,செய்வேன்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,would,learning
2024-09-24 06:08:37.473803+00,சொல்,Tamil,cce3cdfa-906e-4563-a302-e7a11731d0e2,word,learning
2024-08-02 20:28:30.317855+00,சொல்,Tamil,dfd280a3-4e3a-43ad-a533-0a714885d572,word,learning
2024-08-26 04:29:53.121641+00,ஜனாதிபதி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,President,learning
2024-09-11 21:39:09.818286+00,ஜேம்ஸ்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,James,learning
2024-09-09 23:33:46.630811+00,டபிள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,double,learning
2024-10-01 19:47:19.782386+00,தடை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,ban,learning
2024-09-12 05:30:33.715415+00,தப்பிக்கிறேன்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,I escape,learning
2024-08-27 00:24:26.26232+00,தரை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,floor,learning
2024-11-05 04:41:11.790832+00,தள்ளி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,stay back,learning
2024-08-18 18:03:12.564898+00,திருத்தங்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,edits,learning
2024-11-29 03:29:01.924568+00,திரைப்படம்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,movie,learning
2024-09-09 22:42:50.619016+00,திரைப்படம்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,movie,learning
2024-11-30 01:43:55.67118+00,தேர்வு,Tamil,733578cf-dce4-4101-b3c7-82d697019353,pick,learning
2024-09-11 19:02:41.883079+00,தேவையில்லை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,no need,learning
2024-08-18 02:05:03.730088+00,தொடங்குங்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Get Started,learning
2024-08-25 18:22:48.301984+00,தொடருங்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,continue,learning
2024-08-29 18:48:35.796027+00,தொடர்ந்து,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,keep going,learning
2024-09-15 01:03:36.257694+00,தோல்வி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,failure,learning
2024-09-24 06:12:19.000746+00,தோல்வியுற்ற,Tamil,cce3cdfa-906e-4563-a302-e7a11731d0e2,failed,learning
2024-11-29 03:58:47.92768+00,நகைச்சுவை,Tamil,733578cf-dce4-4101-b3c7-82d697019353,hilarious,learning
2024-11-05 07:17:38.393708+00,நடிப்பு,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,acting,learning
2024-11-29 03:17:57.324216+00,நண்பனாக,Tamil,733578cf-dce4-4101-b3c7-82d697019353,as a friend,learning
2024-08-18 18:32:38.107412+00,நண்பன்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,friend,learning
2024-08-28 04:39:56.24132+00,நண்பர்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,friend,learning
2024-08-18 06:11:03.157126+00,நண்பர்கள்,Tamil,732a92bd-8dec-43d9-83b8-50138871fe4f,friends,learning
2024-11-29 03:10:36.663364+00,நன்றி,Tamil,733578cf-dce4-4101-b3c7-82d697019353,thank you,learning
2024-08-18 01:02:28.6515+00,நன்றி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,thank you,learning
2024-11-29 01:32:42.313412+00,நம்பிக்கை,Tamil,733578cf-dce4-4101-b3c7-82d697019353,trust,learning
2024-09-10 18:15:23.921465+00,நம்புகிறேன்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,I believe,learning
2024-11-29 04:01:23.782324+00,நல்ல,Tamil,733578cf-dce4-4101-b3c7-82d697019353,nice,learning
2024-08-30 19:24:45.785688+00,நல்லது,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,nice,learning
2024-09-01 02:29:57.210588+00,நாட்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,days,learning
2024-08-27 02:50:12.817791+00,நாய்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,dogs,learning
2024-08-21 04:25:53.277935+00,நிகழ்ச்சி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,show,learning
2024-11-27 02:48:54.486231+00,நினைக்கிறீர்கள்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,think,learning
2024-08-27 00:11:26.466392+00,நிரூபிக்கப்பட்டது,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,proven,learning
2024-08-18 09:06:27.476138+00,நிற்கும்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,standing up,learning
2024-11-27 01:51:28.407412+00,நீட்டிப்புகள்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,extensions,learning
2024-09-11 22:36:42.492408+00,நெட்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Ned,learning
2025-02-05 03:18:19.704744+00,நேர்காணலில்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,interview,learning
2024-11-27 01:50:44.593181+00,நோக்கம்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,mission,learning
2024-12-02 22:20:40.314711+00,பக்கம்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,page,learning
2024-08-21 04:30:32.144272+00,பட்ஜெட்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,budget,learning
2024-11-01 22:36:41.01943+00,பதிலளிக்க,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to answer,learning
2024-09-03 18:22:54.960761+00,பதிலளிக்கும்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,respond,learning
2024-11-29 02:31:37.689385+00,பதில்கள்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,Responses,learning
2024-08-24 18:11:21.099353+00,பறக்க,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,fly,learning
2024-08-18 07:56:11.788211+00,பலவீனமாக,Tamil,732a92bd-8dec-43d9-83b8-50138871fe4f,weak,learning
2024-11-29 03:40:03.689512+00,பல்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,tooth,learning
2024-09-10 18:14:58.587348+00,பழிவாங்குதல்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,revenge,learning
2024-08-21 01:57:12.016696+00,பாருங்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,watch,learning
2024-10-25 20:01:16.508139+00,பார்த்தேன்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,watched,learning
2024-11-30 03:51:44.643583+00,பிரச்சினைகள்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,problems,learning
2024-11-27 02:34:27.574319+00,பீர்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,Peer,learning
2024-09-13 01:45:40.336165+00,பேசும்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,talking,learning
2025-01-26 04:36:57.195289+00,பொறியாளர்கள்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,engineers,learning
2024-08-24 18:11:08.912713+00,போயிங்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Boeing,learning
2024-10-26 23:35:28.383956+00,போலி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,fake,learning
2024-11-29 03:10:13.927621+00,மகிழ்ச்சி,Tamil,733578cf-dce4-4101-b3c7-82d697019353,happiness,learning
2024-11-30 02:58:55.683345+00,மக்கள்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,people,learning
2024-10-28 02:31:33.782619+00,மதித்தான்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,appreciated,learning
2024-08-27 00:25:03.35632+00,மனம்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,mind,learning
2024-08-24 18:00:42.04329+00,மன்னிப்பு,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Disclaimer,learning
2024-09-02 03:42:52.755218+00,மரணங்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,deaths,learning
2024-09-05 05:43:22.315929+00,மாணவர்கள்,Tamil,732a92bd-8dec-43d9-83b8-50138871fe4f,students,learning
2024-09-17 03:27:25.390004+00,மாணவர்கள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,students,learning
2024-08-18 18:21:07.846931+00,மாதிரி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,model,learning
2024-11-30 01:18:40.817792+00,மாதிரிகள்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,models,learning
2024-09-11 22:27:01.051989+00,மானிடம்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,monster,learning
2024-11-27 01:55:57.964274+00,மாற்று,Tamil,733578cf-dce4-4101-b3c7-82d697019353,Surrogate,learning
2024-10-31 20:15:16.777813+00,முகமுகமாக,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,face to face,learning
2024-09-24 06:52:55.013416+00,முகவரி,Tamil,80c10aa0-0638-4683-8b0e-81743e2e512a,agent,learning
2024-11-30 01:18:59.637044+00,முதலில்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,first,learning
2024-08-29 15:58:55.508307+00,முத்தம்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,kiss,learning
2024-09-24 05:28:49.495906+00,முறை,Tamil,daadadf1-b842-4a09-9352-5cf4c459c54e,method,learning
2024-09-11 05:33:16.382842+00,மூளை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,brain,learning
2024-09-04 21:19:13.382526+00,மூளைகள்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,brains,learning
2024-11-29 03:21:21.585409+00,மெல்லிய,Tamil,733578cf-dce4-4101-b3c7-82d697019353,Subtle,learning
2024-09-03 18:36:27.077695+00,மேன்மை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,superior,learning
2024-08-30 19:13:07.805304+00,மேலும்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,more,learning
2024-09-04 07:57:25.989882+00,மோசடி,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,cheating,learning
2024-11-30 01:19:28.965221+00,ராம்,Tamil,733578cf-dce4-4101-b3c7-82d697019353,ram,learning
2024-08-22 21:14:18.309222+00,லிங்க்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,Link,learning
2024-09-08 23:37:56.569608+00,வரிசை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,order,learning
2024-08-26 06:35:48.956547+00,வாக்களிக்கும்,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,voting,learning
2024-11-30 02:57:40.077361+00,வாய்ப்பு,Tamil,733578cf-dce4-4101-b3c7-82d697019353,opportunity,learning
2024-09-08 22:38:26.168228+00,வாரிசு,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,inheritance,learning
2024-11-27 03:01:38.668354+00,வார்த்தை,Tamil,733578cf-dce4-4101-b3c7-82d697019353,word,learning
2024-08-25 19:39:16.452113+00,வார்த்தை,Tamil,ff8b22f3-fa07-41cf-9d68-79caf67442d9,word,learning
